10018793548569767528900#AC30#AC31#AC30;AC31;05510767;1;4723455;20240223072017859;R;17;18;;;;300938;20240223073010039;axifbatch;20240223073010039;axifbatch;;5;FTSC;;;;0.15;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;THD5F;FC
10018793548569767528900#AC30#AC31#AC30;AC31;05510767;1;4723455;20240223072017871;L;17;18;;;;300938;20240223073010039;axifbatch;20240223073010039;axifbatch;;5;FTSC;;;;0.15;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;THD5F;FC
10018793548569767528900#AC30#AC31#AC30;AC31;05510767;1;4723455;20240223072017859;R;18;;;;;300938;20240223073010039;axifbatch;20240223073010039;axifbatch;;5;FTSC;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10018793548569767528900#AC30#AC31#AC30;AC31;05510767;1;4723455;20240223072017871;L;18;;;;;300938;20240223073010039;axifbatch;20240223073010039;axifbatch;;5;FTSC;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10018793548569767528900#AC30#AC31#AC30;AC31;05513360;1;4725207;20240223072019276;R;17;18;;;;318681;20240223073010039;axifbatch;20240223073010039;axifbatch;;1;HOYA;;;;0.09;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10018793548569767528900#AC30#AC31#AC30;AC31;05513360;1;4725207;20240223072019288;L;17;18;;;;318681;20240223073010039;axifbatch;20240223073010039;axifbatch;;1;HOYA;;;;0.09;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10018793548569767528900#AC30#AC31#AC30;AC31;05513360;1;4725207;20240223072019276;R;18;;;;;318681;20240223073010039;axifbatch;20240223073010039;axifbatch;;1;HOYA;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10018793548569767528900#AC30#AC31#AC30;AC31;05513360;1;4725207;20240223072019288;L;18;;;;;318681;20240223073010039;axifbatch;20240223073010039;axifbatch;;1;HOYA;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10018793548569767528900#AC30#AC31#AC30;AC31;05511631;1;4724033;20240223072024088;R;17;18;;;;306779;20240223073010039;axifbatch;20240223073010039;axifbatch;;5;FTSC;;;;0.15;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DHC50S;FC
10018793548569767528900#AC30#AC31#AC30;AC31;05511631;1;4724033;20240223072024100;L;17;18;;;;306779;20240223073010039;axifbatch;20240223073010039;axifbatch;;5;FTSC;;;;0.15;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DHC50S;FC
10018793548569767528900#AC30#AC31#AC30;AC31;05511631;1;4724033;20240223072024088;R;18;;;;;306779;20240223073010039;axifbatch;20240223073010039;axifbatch;;5;FTSC;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10018793548569767528900#AC30#AC31#AC30;AC31;05511631;1;4724033;20240223072024100;L;18;;;;;306779;20240223073010039;axifbatch;20240223073010039;axifbatch;;5;FTSC;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10018793548569767528900#AC30#AC31#AC30;AC31;05513283;1;4725143;20240223072029190;R;17;18;;;;318043;20240223073010039;axifbatch;20240223073010039;axifbatch;;1;HOYA;;;;0.09;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;THD5F;FC
10018793548569767528900#AC30#AC31#AC30;AC31;05513283;1;4725143;20240223072029202;L;17;18;;;;318043;20240223073010039;axifbatch;20240223073010039;axifbatch;;1;HOYA;;;;0.09;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;THD5F;FC
10018793548569767528900#AC30#AC31#AC30;AC31;05513283;1;4725143;20240223072029190;R;18;;;;;318043;20240223073010039;axifbatch;20240223073010039;axifbatch;;1;HOYA;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10018793548569767528900#AC30#AC31#AC30;AC31;05513283;1;4725143;20240223072029202;L;18;;;;;318043;20240223073010039;axifbatch;20240223073010039;axifbatch;;1;HOYA;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10018793548569767528900#AC30#AC31#AC30;AC31;05510656;1;4723381;20240223072029617;R;17;18;;;;300190;20240223073010039;axifbatch;20240223073010039;axifbatch;;5;FTSC;;;;0.15;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;THD5F;UVC
10018793548569767528900#AC30#AC31#AC30;AC31;05510656;1;4723381;20240223072029629;L;17;18;;;;300190;20240223073010039;axifbatch;20240223073010039;axifbatch;;5;FTSC;;;;0.15;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;THD5F;UVC
10018793548569767528900#AC30#AC31#AC30;AC31;05510656;1;4723381;20240223072029617;R;18;;;;;300190;20240223073010039;axifbatch;20240223073010039;axifbatch;;5;FTSC;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10018793548569767528900#AC30#AC31#AC30;AC31;05510656;1;4723381;20240223072029629;L;18;;;;;300190;20240223073010039;axifbatch;20240223073010039;axifbatch;;5;FTSC;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10018793548569767528900#AC30#AC31#AC30;AC31;05510756;1;4723446;20240223072035062;R;17;18;;;;300840;20240223073010039;axifbatch;20240223073010039;axifbatch;;5;FTSC;;;;0.15;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DHC50S;UVC
10018793548569767528900#AC30#AC31#AC30;AC31;05510756;1;4723446;20240223072035074;L;17;18;;;;300840;20240223073010039;axifbatch;20240223073010039;axifbatch;;5;FTSC;;;;0.15;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DHC50S;UVC
10018793548569767528900#AC30#AC31#AC30;AC31;05510756;1;4723446;20240223072035062;R;18;;;;;300840;20240223073010039;axifbatch;20240223073010039;axifbatch;;5;FTSC;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10018793548569767528900#AC30#AC31#AC30;AC31;05510756;1;4723446;20240223072035074;L;18;;;;;300840;20240223073010039;axifbatch;20240223073010039;axifbatch;;5;FTSC;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
