10000020302437352782616#AC30#AC31#AC30;AC31;05510351;1;4723167;20240223081830890;L;11;4;57;11;476633;297990;20240223083010009;axifbatch;20240223083010009;axifbatch;9;1;HOYA;;;;58.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;THD5F;FC
10000020302437352782616#AC30#AC31#AC30;AC31;05512669;1;4724720;20240223081916682;R;11;4;130;11;476634;313742;20240223083010009;axifbatch;20240223083010009;axifbatch;9;1;HOYA;;;;15.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;THD5F;UVC
10000020302437352782616#AC30#AC31#AC30;AC31;05506091;1;4720104;20240223081941789;L;11;4;57;11;476633;267080;20240223083010009;axifbatch;20240223083010009;axifbatch;9;1;HOYA;;;;146.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;THD5F;FC
10000020302437352782616#AC30#AC31#AC30;AC31;05512901;1;4724895;20240223082015039;R;11;4;57;11;476632;315535;20240223083010009;axifbatch;20240223083010009;axifbatch;9;1;HOYA;;;;21.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;THD5F;FC
10000020302437352782616#AC30#AC31#AC30;AC31;05512716;1;4724747;20240223082429878;R;17;18;;;;314028;20240223083010009;axifbatch;20240223083010009;axifbatch;;1;HOYA;;;;0.17;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DHC50S;FC
10000020302437352782616#AC30#AC31#AC30;AC31;05512716;1;4724747;20240223082429890;L;17;18;;;;314028;20240223083010009;axifbatch;20240223083010009;axifbatch;;1;HOYA;;;;0.17;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DHC50S;FC
10000020302437352782616#AC30#AC31#AC30;AC31;05512716;1;4724747;20240223082429878;R;18;;;;;314028;20240223083010009;axifbatch;20240223083010009;axifbatch;;1;HOYA;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10000020302437352782616#AC30#AC31#AC30;AC31;05512716;1;4724747;20240223082429890;L;18;;;;;314028;20240223083010009;axifbatch;20240223083010009;axifbatch;;1;HOYA;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10000020302437352782616#AC30#AC31#AC30;AC31;05513583;1;4725312;20240223082441201;R;17;18;;;;319737;20240223083010009;axifbatch;20240223083010009;axifbatch;;1;HOYA;;;;0.17;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10000020302437352782616#AC30#AC31#AC30;AC31;05513583;1;4725312;20240223082441213;L;17;18;;;;319737;20240223083010009;axifbatch;20240223083010009;axifbatch;;1;HOYA;;;;0.17;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
