10010265081550434832323#AC30#AC31#AC30;AC31;05512016;1;4724272;20240223073920724;R;14;17;;;;309199;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;3.51;123;125;126;131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;HCE5F;UVC
10010265081550434832323#AC30#AC31#AC30;AC31;05512016;1;4724272;20240223073920724;L;14;17;;;;309199;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;3.51;123;125;126;131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;HCE5F;UVC
10010265081550434832323#AC30#AC31#AC30;AC31;05512016;1;4724272;20240223074053030;R;17;18;;;;309199;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;0.03;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;HCE5F;UVC
10010265081550434832323#AC30#AC31#AC30;AC31;05512016;1;4724272;20240223074053042;L;17;18;;;;309199;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;0.03;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;HCE5F;UVC
10010265081550434832323#AC30#AC31#AC30;AC31;05512016;1;4724272;20240223074053030;R;18;;;;;309199;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10010265081550434832323#AC30#AC31#AC30;AC31;05512016;1;4724272;20240223074053042;L;18;;;;;309199;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10010265081550434832323#AC30#AC31#AC30;AC31;05513582;1;4725311;20240223073922044;R;14;17;;;;319726;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;0.97;123;131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10010265081550434832323#AC30#AC31#AC30;AC31;05513582;1;4725311;20240223073922044;L;14;17;;;;319726;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;0.97;123;131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10010265081550434832323#AC30#AC31#AC30;AC31;05513582;1;4725311;20240223074103667;R;17;18;;;;319726;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;0.03;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10010265081550434832323#AC30#AC31#AC30;AC31;05513582;1;4725311;20240223074103679;L;17;18;;;;319726;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;0.03;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10010265081550434832323#AC30#AC31#AC30;AC31;05513582;1;4725311;20240223074103667;R;18;;;;;319726;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10010265081550434832323#AC30#AC31#AC30;AC31;05513582;1;4725311;20240223074103679;L;18;;;;;319726;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10010265081550434832323#AC30#AC31#AC30;AC31;05513383;1;4725223;20240223073922796;R;14;17;;;;318846;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;4.47;123;131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;THD5F;UVC
10010265081550434832323#AC30#AC31#AC30;AC31;05513383;1;4725223;20240223073922796;L;14;17;;;;318846;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;4.47;123;131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;THD5F;UVC
10010265081550434832323#AC30#AC31#AC30;AC31;05513383;1;4725223;20240223074113760;R;17;18;;;;318846;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;0.04;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;THD5F;UVC
10010265081550434832323#AC30#AC31#AC30;AC31;05513383;1;4725223;20240223074113772;L;17;18;;;;318846;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;0.04;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;THD5F;UVC
10010265081550434832323#AC30#AC31#AC30;AC31;05513383;1;4725223;20240223074113760;R;18;;;;;318846;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10010265081550434832323#AC30#AC31#AC30;AC31;05513383;1;4725223;20240223074113772;L;18;;;;;318846;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10010265081550434832323#AC30#AC31#AC30;AC31;05511858;1;4724171;20240223073916352;R;14;17;;;;308165;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;3.51;123;125;126;131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DHC50S;UVC
10010265081550434832323#AC30#AC31#AC30;AC31;05511858;1;4724171;20240223073916352;L;14;17;;;;308165;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;3.51;123;125;126;131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DHC50S;UVC
10010265081550434832323#AC30#AC31#AC30;AC31;05511858;1;4724171;20240223074123836;R;17;18;;;;308165;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;0.04;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DHC50S;UVC
10010265081550434832323#AC30#AC31#AC30;AC31;05511858;1;4724171;20240223074123848;L;17;18;;;;308165;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;0.04;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DHC50S;UVC
10010265081550434832323#AC30#AC31#AC30;AC31;05511858;1;4724171;20240223074123836;R;18;;;;;308165;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10010265081550434832323#AC30#AC31#AC30;AC31;05511858;1;4724171;20240223074123848;L;18;;;;;308165;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10010265081550434832323#AC30#AC31#AC30;AC31;05507650;1;4721219;20240223073912001;R;14;17;;;;278333;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;3.51;123;125;126;131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;THD5F;FC
10010265081550434832323#AC30#AC31#AC30;AC31;05507650;1;4721219;20240223073912001;L;14;17;;;;278333;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;3.51;123;125;126;131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;THD5F;FC
10010265081550434832323#AC30#AC31#AC30;AC31;05507650;1;4721219;20240223074134463;R;17;18;;;;278333;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;0.04;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;THD5F;FC
10010265081550434832323#AC30#AC31#AC30;AC31;05507650;1;4721219;20240223074134475;L;17;18;;;;278333;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;0.04;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;THD5F;FC
10010265081550434832323#AC30#AC31#AC30;AC31;05507650;1;4721219;20240223074134463;R;18;;;;;278333;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10010265081550434832323#AC30#AC31#AC30;AC31;05507650;1;4721219;20240223074134475;L;18;;;;;278333;20240223075009918;axifbatch;20240223075009918;axifbatch;;1;HOYA;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
