10018542822033130395145#AC30#AC31#AC30;AC31;05511960;1;4724231;20240223062014809;R;17;18;;;;308770;20240223063009989;axifbatch;20240223063009989;axifbatch;;1;HOYA;;;;0.12;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;HCE5F;UVC
10018542822033130395145#AC30#AC31#AC30;AC31;05511960;1;4724231;20240223062014821;L;17;18;;;;308770;20240223063009989;axifbatch;20240223063009989;axifbatch;;1;HOYA;;;;0.12;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;HCE5F;UVC
10018542822033130395145#AC30#AC31#AC30;AC31;05511960;1;4724231;20240223062014809;R;18;;;;;308770;20240223063009989;axifbatch;20240223063009989;axifbatch;;1;HOYA;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10018542822033130395145#AC30#AC31#AC30;AC31;05511960;1;4724231;20240223062014821;L;18;;;;;308770;20240223063009989;axifbatch;20240223063009989;axifbatch;;1;HOYA;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10018542822033130395145#AC30#AC31#AC30;AC31;05512121;1;4724359;20240223062024802;R;17;18;;;;310080;20240223063009989;axifbatch;20240223063009989;axifbatch;;1;HOYA;;;;0.12;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;THD5F;UVC
10018542822033130395145#AC30#AC31#AC30;AC31;05512121;1;4724359;20240223062024814;L;17;18;;;;310080;20240223063009989;axifbatch;20240223063009989;axifbatch;;1;HOYA;;;;0.12;149;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;THD5F;UVC
10018542822033130395145#AC30#AC31#AC30;AC31;05512121;1;4724359;20240223062024802;R;18;;;;;310080;20240223063009989;axifbatch;20240223063009989;axifbatch;;1;HOYA;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10018542822033130395145#AC30#AC31#AC30;AC31;05512121;1;4724359;20240223062024814;L;18;;;;;310080;20240223063009989;axifbatch;20240223063009989;axifbatch;;1;HOYA;;;;0.00;156;157;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10018542822033130395145#AC30#AC31#AC30;AC31;05513338;1;4725186;20240223061839232;R;14;4;155;14;;318472;20240223063009989;axifbatch;20240223063009989;axifbatch;9;1;HOYA;;;;3.61;123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;THD5F;FC
10018542822033130395145#AC30#AC31#AC30;AC31;05513338;1;4725186;20240223061839232;L;14;4;155;14;;318472;20240223063009989;axifbatch;20240223063009989;axifbatch;9;1;HOYA;;;;3.61;123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;THD5F;FC
10018542822033130395145#AC30#AC31#AC30;AC31;05513264;1;4725127;20240223061842401;R;14;4;237;14;;317889;20240223063009989;axifbatch;20240223063009989;axifbatch;9;1;HOYA;;;;3.86;123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10018542822033130395145#AC30#AC31#AC30;AC31;05513264;1;4725127;20240223061842401;L;14;4;237;14;;317889;20240223063009989;axifbatch;20240223063009989;axifbatch;9;1;HOYA;;;;3.86;123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10018542822033130395145#AC30#AC31#AC30;AC31;05513421;1;4725251;20240223061901467;R;7;10;;;;319121;20240223063009989;axifbatch;20240223063009989;axifbatch;;1;HOYA;1002;HSC Smart XP;Surface-FFS;2.68;44;48;50;51;58;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;HCE5F;UVC
10018542822033130395145#AC30#AC31#AC30;AC31;05513421;1;4725251;20240223061901467;L;7;10;;;;319121;20240223063009989;axifbatch;20240223063009989;axifbatch;;1;HOYA;1002;HSC Smart XP;Surface-FFS;2.68;44;48;50;51;58;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;HCE5F;UVC
10018542822033130395145#AC30#AC31#AC30;AC31;05513408;1;4725241;20240223061902251;R;7;10;;;;319022;20240223063009989;axifbatch;20240223063009989;axifbatch;;1;HOYA;1002;HSC Smart XP;Surface-FFS;2.76;44;48;50;51;58;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;HCE5F;UVC
10018542822033130395145#AC30#AC31#AC30;AC31;05513408;1;4725241;20240223061902251;L;7;10;;;;319022;20240223063009989;axifbatch;20240223063009989;axifbatch;;1;HOYA;1002;HSC Smart XP;Surface-FFS;2.76;44;48;50;51;58;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;HCE5F;UVC
10018542822033130395145#AC30#AC31#AC30;AC31;05513414;1;4725246;20240223061902986;R;7;10;;;;319077;20240223063009989;axifbatch;20240223063009989;axifbatch;;1;HOYA;1002;HSC Smart XP;Surface-FFS;2.74;44;48;50;51;58;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;HCE5F;UVC
10018542822033130395145#AC30#AC31#AC30;AC31;05513414;1;4725246;20240223061902986;L;7;10;;;;319077;20240223063009989;axifbatch;20240223063009989;axifbatch;;1;HOYA;1002;HSC Smart XP;Surface-FFS;2.74;44;48;50;51;58;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;HCE5F;UVC
10018542822033130395145#AC30#AC31#AC30;AC31;05513456;1;4725266;20240223061903720;R;7;10;;;;319275;20240223063009989;axifbatch;20240223063009989;axifbatch;;1;HOYA;1002;HSC Smart XP;Surface-FFS;2.23;44;48;50;51;58;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;HCE5F;UVC
